fsym_id	ticker
B4NHLM-R	MNNRX-US
B4NJ99-R	TAU.RT-CA
B4NJSS-R	WRD.XX2-US
B4NP61-R	PACWX-US
B4NR1V-R	CERX-US
B4NS3W-R	LMARX-US
B4NT5X-R	OMPI-US
B4NTB1-R	VAPIX-US
B4P1N4-R	FBMCF-US
B4P1S8-R	EIORX-US
B4P3XB-R	RCAPX-US
B4P53H-R	GDPHF-US
B4P5X8-R	FFFC-US
B4P93C-R	OGGCX-US
B4PB5D-R	PBBSF-US
B4PFCH-R	ECMH-US
B4PGFJ-R	DXC-US
B4PK77-R	WWIO-US
B4PKMM-R	RUBR-US
B4PLPN-R	SOVIX-US
B4PM31-R	FCMI-CA
B4PMRP-R	MON.XX11-US
B4PMWT-R	PNP.WT-CA
B4PQYS-R	HLTQF-US
B4PV4W-R	PCFO-US
B4PW6X-R	IMGI-US
B4PWC1-R	DSLIQ-US
B4Q1YG-R	UBS4947049-US
B4Q2S8-R	RH-US
B4Q4R5-R	PXX-CA
B4Q5FV-R	TPPM-US
B4Q70C-R	CNWDX-US
B4Q7Y8-R	JTA-US
B4Q909-R	TMCGX.XX1-US
B4QC4C-R	ELFNX-US
B4QD6D-R	FASOX-US
B4QGBG-R	PCTBX-US
B4QHDH-R	MNO-CA
B4QHJM-R	GIRTX-US
B4QHZ1-R	VQSRX-US
B4QJGJ-R	SBBX-US
B4QKJK-R	AMCC.XX1-US
B4QNQN-R	THNDX-US
B4QXB0-R	IINHY-US
B4R1G0-R	HOYFF-US
B4R51H-R	UBS4927440-US
B4RM66-R	JRVIX-US
B4RRTP-R	ESBS-US
B4RZ6W-R	IRFAX-US
B4RZN9-R	AAAJ.P-CA
B4S3M4-R	CRCL-US
B4S5M2-R	SNRV-US
B4S8T5-R	PLOIX-US
B4SKBF-R	SANTANGRUP-CL
B4SLDG-R	TIMS3-BR
B4SPQP-R	THWI-US
B4SR1Z-R	UBS4641641-US
B4STVP-R	COLOSO-CL
B4T5T9-R	USMFX-US
B4T6Q5-R	MSPHX-US
B4TD1B-R	CTI.H-CA
B4TDZ7-R	JLJEX-US
B4TG18-R	JCHAX-US
B4TJ9G-R	VMFGX-US
B4VC4H-R	JPMOX-US
B4VMFJ-R	VDAFX-US
B4VMTX-R	VHYDN-MX
B4VZMC-R	KNSA-US
B4W0PD-R	DXC.WI-US
B4W4N7-R	MDNRX-US
B4W7ZG-R	VVHIX-US
B4WCV6-R	SHOYX-US
B4WM9F-R	AND-US
B4WNCG-R	JRFRX-US
B4X0LB-R	JUPGF-US
B4X9R6-R	MS4914365-US
B4XD0D-R	UBS5030582-US
B4XSSS-R	BNS5024123-US
B4Y6WG-R	YJGJ-US
B50P17-R	MFLAF-US
B50QHN-R	SGTIX-US
B50S36-R	PRMW.XX1-US
B50ZWS-R	FEPFX-US
B515J7-R	HYRE-US
B5160Q-R	DRICX-US
B51TBF-R	DNMR.WT-US
B5245Z-R	UGQLF-US
B52D9V-R	VGEM-US
B52FCW-R	SCCPX-US
B52JZC-R	VQTS-US
B53CQ9-R	JENAX-US
B53F4P-R	SOPBX-US
B53FQ7-R	MCSOX-US
B53MT4-R	BCS5047011-US
B544KD-R	SKKY-US
B54HQ6-R	FBBEX-US
B54N0C-R	FJLMX-US
B55781-R	ILSAX-US
B55FJ3-R	PMFAX-US
B55S8J-R	SYBX-US
B55T6F-R	LEAIX-US
B55TBK-R	SCURX-US
B55W6C-R	AMPGW-US
B574MK-R	DLCAW-US
B57NS6-R	IRSANN-MX
B57QR3-R	PARAP-US
B57VW3-R	UBS5044145-US
B58168-R	PDAC.UT-US
B583GG-R	HAATF-US
B58DXM-R	EAR-US
B58PL0-R	EEMHX-US
B58V3D-R	HASAX-US
B58ZDK-R	FGEMX-US
B59GVJ-R	NAZ.PRC-US
B59QDV-R	ACWEF-US
B5C0RY-R	ECYIX-US
B5CJWK-R	IXRRF-US
B5CNBX-R	JPPYY-US
B5D7GG-R	RHHTX-US
B5DC62-R	ENLASA-CL
B5DFH9-R	AIGIN-MX
B5DXX7-R	COTV-US
B5F2QX-R	PZA-MX
B5F4Z2-R	WDH-US
B5F657-R	1093N-MX
B5F6BD-R	MNCSX-US
B5F943-R	VIDI-US
B5FV0G-R	LSCAX-US
B5GMNB-R	FIRCX-US
B5GNQC-R	IXN.NV-US
B5HCGF-R	WBRPVX-US
B5HD31-R	SHTDY-US
B5HQ6V-R	KEW-CA
B5HVCW-R	IOGFX-US
B5J04H-R	NEOEY-US
B5JC66-R	IOACU-US
B5JJ50-R	HOTEL-MX
B5K7NT-R	EIGR-US
B5KJQL-R	WSG-US
B5L838-R	SNDL-US
B5LNB3-R	PTFSX-US
B5LTN8-R	BGPBF-US
B5LV5S-R	INN.PRD-US
B5LZZF-R	HBATX-US
B5M2N0-R	CVTV-US
B5M67H-R	GURU-US
B5MB04-R	AFHFF-US
B5MPKB-R	CDAQU-US
B5MRVK-R	WLASFX-US
B5MZWC-R	DMECX-US
B5N48M-R	SWGHF-US
B5NBDK-R	SDRIX-US
B5NFQS-R	RDIIX-US
B5NSSH-R	SRTS-US
B5NXK4-R	GENH-US
B5NZN5-R	STCAX-US
B5P0Q6-R	JCGCX-US
B5P0R7-R	CTFCX-US
B5P1S7-R	MMSDF-US
B5P2V8-R	OIEIX-US
B5P3X9-R	PNMCX-US
B5P4ZB-R	BK.PRE-US
B5P53G-R	ZICX-US
B5P73D-R	CFLGX-US
B5P85F-R	PNXPF-US
B5P97G-R	MBMAX-US
B5P9CL-R	FOLCX-US
B5PB9H-R	ECF-US
B5PCCJ-R	PPT-US
B5PFMQ-R	RMCIX-US
B5PGKM-R	ATNI-US
B5PHMN-R	CPWR.XX1-US
B5PHRS-R	SFMCF-US
B5PJPP-R	NKG-US
B5PKRQ-R	SMTOY-US
B5PQ0V-R	SURG-CA
B5PRSK-R	HADUX-US
B5PWRD-R	C4841800-US
B5PYM6-R	VTWSX-US
B5Q0M4-R	MNDRX-US
B5Q38Q-R	SFR-US
B5Q3T7-R	KUU-CA
B5Q4W8-R	FAHTX-US
B5Q70B-R	WKSP-US
B5Q94D-R	RSTI-US
B5QC8G-R	MNZO-US
B5QFDJ-R	OSKFF-US
B5QHJL-R	CIMEX-US
B5QKNN-R	EWP-MX
B5QLQP-R	ALARX-US
B5QMSQ-R	JBK-US
B5QNZW-R	CSRLY-US
B5QSC4-R	ATLCL-US
B5QV5X-R	ITVPF-US
B5QW7Y-R	KHDHF-US
B5QYSD-R	ARTNX-US
B5R36P-R	BIVV-US
B5R91B-R	SSNEF-US
B5RT0T-R	AFJDX-US
B5RV2V-R	PBJ-US
B5S1H1-R	VGRDX-US
B5S2K2-R	MLLCX-US
B5S45N-R	DLCFX-US
B5S48R-R	MYRUX-US
B5S80C-R	AYBDX-US
B5S9LX-R	ITGRX-US
B5SC2B-R	ESVAL.A-CL
B5SDNW-R	IPKW-US
B5SF6D-R	SMSMY-US
B5SPZX-R	MJJ-US
B5ST1W-R	VRD-US
B5SWB2-R	PDFLX-US
B5T1CZ-R	PNNEF-US
B5T2G0-R	TIGCX-US
B5T6V8-R	VFPIX-US
B5T7S5-R	DALVX-US
B5TD5F-R	HNSJX-US
B5TG5C-R	ESRX-US
B5TH7D-R	EVTN-US
B5TMHJ-R	WOCK10-US
B5TPML-R	VAALF-US
B5TPRQ-R	LTQBX-US
B5TRRN-R	UDSG-US
B5TV0V-R	AJC-CA
B5TX5Y-R	ZIGNY-US
B5TYSH-R	MMSGF-US
B5V3Q8-R	JREGF-US
B5V4WD-R	PREF56-US
B5V71H-R	HRLZX-US
B5V7P3-R	HFBC-US
B5V82H-R	C4798439-US
B5V8R4-R	LGF.A-US
B5VC4G-R	RCSTX-US
B5VF4D-R	TSRMF-US
B5VG29-R	VAW-MX
B5VGMV-R	PDLJX-US
B5VH8G-R	YIPI-US
B5VK8D-R	VGENX-US
B5VNGH-R	EDHD-US
B5VNVW-R	CAUTF-US
B5VPNN-R	JTVAX-US
B5VRNL-R	EBTRX-US
B5VSQM-R	GTBP-US
B5VTSN-R	TSGAX-US
B5VZ1S-R	IWS-CL
B5W03T-R	IUTCX-US
B5W15V-R	GRGR-US
B5W19Z-R	LXEEY-US
B5WB7M-R	BRDZX-US
B5WFZ7-R	KHNGF-US
B5WYYQ-R	OOGI-US
B5X5R9-R	UBS4964950-US
B5X6K2-R	MXL.H-CA
B5X7GZ-R	RYVLX-US
B5X8K0-R	PTX-CA
B5XBP2-R	DHTAX-US
B5XDT4-R	MFB-US
B5XJ07-R	JALAX-US
B5XMBG-R	EPVNX-US
B5XRGG-R	INVERTC1-PE
B5XSJH-R	TCNO4-BR
B5XWVQ-R	IRLUX-US
B5Y21R-R	AOGIX-US
B5Y2B0-R	WCGACX-US
B5Y3TG-R	PPROX-US
B5Y45T-R	FRLI-US
B5YGZ8-R	RMGIX-US
B5YM7D-R	EMA.PRA-CA
B5YX0X-R	ESDCX-US
B5Z4SF-R	MRIRF-US
B5Z5TF-R	RIVEX-US
B5ZKKT-R	SPB.R-CA
B5ZWSQ-R	CBTAX-US
B60KW4-R	CMNRX-US
B60M18-R	IZEA-US
B60PFL-R	JPMO54-US
B60QHM-R	IBTK-US
B60SSV-R	MVAI-CA
B622ZS-R	YNNHF-US
B62N9K-R	BBP-US
B62ZKH-R	ADLIX-US
B62ZTR-R	BCS5040026-US
B632RL-R	BXR-CA
B638H4-R	TEDLX-US
B63CTC-R	JFUAX-US
B63DBW-R	GEEPF-US
B64GYF-R	DIAH-US
B64N7K-R	FLSJX-US
B64ZCC-R	IDF.UT-CA
B650TS-R	HFMVX-US
B654PJ-R	CPRCX-US
B659D2-R	GMFPX-US
B65CH3-R	ZEL-CA
B661NM-R	BCS5031094-US
B66NQ2-R	HBC4123614-US
B66TY4-R	KFN.PR-US
B67LS7-R	FWWNX-US
B67MP3-R	IONGF-US
B67YJN-R	VPCOU-US
B68PV7-R	FPHCX-US
B68V4D-R	FHAZX-US
B68X8G-R	FVAQX-US
B697MH-R	ASP.RT-CA
B6BCXP-R	CPNG-US
B6BH7X-R	JEAMX-US
B6BY7G-R	VARAX-US
B6CBRL-R	CLAS-US
B6CN2M-R	IDLV-US
B6D7B9-R	GOAC.WT-US
B6D9WS-R	CSPGRAMO-PE
B6F579-R	NGAB.UT-US
B6FGPG-R	INRCHX-US
B6FL8Y-R	PSGHX-US
B6FYX6-R	GMNCX-US
B6GY8M-R	CSCKX-US
B6GYY8-R	XLVSN-MX
B6H7TW-R	VMGMX-US
B6HJD5-R	ASN.RT-CA
B6J1X5-R	QUPLF-US
B6J5QW-R	OGI-CA
B6JFLH-R	RAEFX-US
B6K5HP-R	SIF.UT-CA
B6LDGG-R	ARES.PRA-US
B6LKTN-R	FRYMX-US
B6LT7V-R	PVF.WT-CA
B6LTSC-R	EWY.NV-US
B6LXZG-R	SISVX-US
B6ML72-R	MTB.PR-US
B6MMVN-R	XVLU-CA
B6MT1P-R	ALFA-CA
B6MYYF-R	NORW.NV-US
B6NHB9-R	PVNNF-US
B6NM2Y-R	DFLCX-US
B6NSD2-R	IPNFX-US
B6NTG3-R	MHBCX-US
B6P09S-R	LAPIX-US
B6P8W2-R	MNNWX-US
B6P9CK-R	YITD-US
B6QFPS-R	FQAJX-US
B6QTYN-R	DDCPX-US
B6QYN7-R	SOPVX-US
B6RBCL-R	HEGCX-US
B6SCBK-R	ZROZ.NV-US
B6SJ02-R	HEOMX-US
B6T26R-R	BTOW9.XX5-BR
B6T5S6-R	FKGRX-US
B6T89N-R	SDHBCX-US
B6T8Z9-R	MXN-US
B6TB1B-R	GGT.PRB-US
B6THCH-R	TEFTX-US
B6TJFJ-R	USBOX-US
B6TNPN-R	NVDL-US
B6TPRP-R	ESDF-US
B6TRWR-R	HMSY-US
B6TSYS-R	PMCL-US
B6TV0T-R	ELRC-US
B6TX90-R	ALTO.XX1-US
B6TY6X-R	DSHL-US
B6V0BZ-R	POOL-US
B6V3K2-R	ANSLF-US
B6V5ZF-R	EDBL-US
B6V74K-R	UBS4951473-US
B6V7T6-R	CNCFX-US
B6V7YB-R	CTAGY-US
B6V8W7-R	PMX-US
B6V9Y8-R	OLN-US
B6VC09-R	ACFFX-US
B6VD2B-R	EXGI-US
B6VF4C-R	FS.H-CA
B6VH8F-R	NADMX-US
B6VJBG-R	SAT-CA
B6VKDH-R	PFB-CA
B6VLGJ-R	ASIAX-US
B6VPNM-R	OJSY-US
B6VPSR-R	FSAAX-US
B6VRSP-R	DGT-US
B6VSVQ-R	NVY-US
B6VTXR-R	URBQY-US
B6VW3X-R	MILA11-BR
B6VX5Y-R	INVB-US
B6W79R-R	EMIAX-US
B6W8X9-R	ORE-CA
B6WBJW-R	BABBN-MX
B6WG7G-R	OPEN.XX5-US
B6WRPM-R	PETR4-BR
B6WT1Y-R	BFAC.UT-US
B6WY0S-R	NA.PRL-CA
B6X52M-R	RCEBX-US
B6X6K1-R	IVU-VE
B6XDFR-R	ITSA10.XX5-BR
B6XY1V-R	DFERX-US
B6Y01S-R	LBWR-US
B6Y2WJ-R	LTSL-US
B6Y37W-R	BKUCF-US
B6Y3D0-R	JIMZX-US
B6YJ18-R	RSX-US
B6YL5B-R	OSSIF-US
B6YMSX-R	TIBVX-US
B6YNVY-R	RDMAX-US
B6YPCF-R	FRVFX-US
B6YRHH-R	CVLY-US
B6YVTQ-R	MONIF-US
B6YWRM-R	TEPLX-US
B6YWWR-R	RSNYX-US
B6YX1X-R	WRLD11-BR
B6Z02V-R	CNI.XX1-CA
B6Z10R-R	VIP.UT-CA
B6Z22S-R	GALKF-US
B6Z34T-R	ACIGX-US
B6Z4XJ-R	JSTKX-US
B6Z5ZK-R	REPYX-US
B6Z6BX-R	UNVC-US
B6Z7DY-R	SLCCX-US
B6ZBM1-R	SAWBX-US
B6ZFT4-R	DLHC-US
B6ZK07-R	PPUNX-US
B6ZL28-R	AMAVF-US
B6ZM49-R	SMDYX-US
B6ZNBG-R	YAMHY-US
B6ZP8C-R	WELL-US
B6ZQBD-R	ITGL-US
B6ZRDF-R	APWC-US
B6ZRTV-R	SNCGX-US
B6ZWNK-R	WAXS-US
B6ZWSP-R	PCOLF-US
B6ZXQL-R	O-US
B6ZXVQ-R	REVRX-US
B6ZYSM-R	FHMCX-US
B6ZZVN-R	PRNI-US
B700XP-R	AMBDX-US
B701ZQ-R	IBIE-US
B7043S-R	NFJEX-US
B707G0-R	NKWEY-US
B707M5-R	SLHGP-US
B70CL0-R	NKSJF-US
B70FQ2-R	WRCDF-US
B70RZ0-R	SSSJX-US
B719R8-R	UBS4683376-US
B71BDX-R	SERNX-US
B71CGY-R	RAIFF-US
B71DJZ-R	WBD-US
B71DP3-R	PYEWX-US
B71G9P-R	RBDI-CA
B71HR2-R	HVGDF-US
B71JT3-R	AXU-US
B71KBM-R	BRG-US
B7261Q-R	KUSIX-US
B7285S-R	AIV.PRV-US
B728Q9-R	WPASX-US
B7297T-R	DRDGF-US
B729K3-R	CCTSW-US
B72CCW-R	WAIOX-US
B72FN2-R	MEYYY-US
B72HY9-R	PACI-US
B72L6H-R	ORBZX-US
B72NZ5-R	SJH-US
B72R37-R	NVDEF-US
B72TXZ-R	JPBI-US
B72YHF-R	BELLF-US
B72YMK-R	CSLWX-US
B73M1B-R	EUFA3-BR
B74Q7G-R	BOBAX-US
B74S7D-R	BCS4938703-US
B7580Q-R	FAPAX-US
B7588Z-R	ALVR-US
B75FBW-R	P-US
B75XSV-R	BPECX-US
B77ZCF-R	VIVR1-BR
B7872X-R	JAQNX-US
B788XP-R	UBS4885799-US
B795HD-R	GSYRX-US
B796LG-R	ATTB34-BR
B79H2P-R	XBM-CA
B79LK1-R	J8J53D.W-US
B7B4QP-R	POR-CA
B7BX5D-R	OSDIX-US
B7BY39-R	ROYA14-US
B7C5FD-R	WPF.UT-US
B7CRJY-R	UBS4999898-US
B7D533-R	GLDI-US
B7D6SR-R	GXSUX-US
B7D7LJ-R	LVVP-US
B7DRQ4-R	CDYCX-US
B7DY19-R	ONXAW-US
B7GDHB-R	HCPHY-US
B7GFXQ-R	PRKAX-US
B7GNZK-R	BKSLF-US
B7GTS6-R	ORRRY-US
B7J3QX-R	CMLP-US
B7JGSM-R	ROSC-US
B7K4Z4-R	LFST.WTB-CA
B7K8Z0-R	HFHCX-US
B7KD97-R	UBS5052134-US
B7KHHB-R	GFTRF-US
B7KKRJ-R	INEOF-US
B7KSTC-R	CVQBX-US
B7LGMJ-R	LOACR-US
B7M1Q1-R	LIXTX-US
B7MC12-R	CEMOX-US
B7N0JY-R	VITRX-US
B7N28M-R	IMPV-US
B7N6DM-R	IDXIX-US
B7NYVB-R	HENGY-US
B7NZCV-R	WTDOX-US
B7P1N1-R	ARIC-CA
B7P1P2-R	SOPHN-MX
B7PCWZ-R	VWWFX-US
B7PJYW-R	WBHLW-US
B7QQB3-R	OARIX-US
B7QZVC-R	SKF.IV-US
B7RJSS-R	NWJBX-US
B7RM52-R	CLAQU-US
B7RP50-R	BRCRX-US
B7RYQ9-R	FJMVX-US
B7RZ7T-R	WTLRQX-US
B7S04P-R	INGKY-US
B7SF26-R	RCBBX-US
B7SGNR-R	CBVTF-US
B7SKRR-R	APTS20-US
B7SN85-R	INKT-US
B7SXSF-R	JZRIF-US
B7TBFP-R	LLDWX-US
B7TWWL-R	CFCOU-US
B7VGCJ-R	DNYYX-US
B7W5V9-R	CCCMF-US
B7W6S6-R	GRGGX-US
B7WB3F-R	NFA-US
B7WF5D-R	MEIKX-US
B7WGCK-R	MBEGX-US
B7WGSZ-R	CNIC34-BR
B7WYF4-R	ISVTF-US
B7X2K4-R	ACAZX-US
B7X44P-R	MXAKX-US
B7X5WC-R	PROK-US
B7X7BS-R	GTALX-US
B7X8YB-R	UGA.NV-US
B7XBFS-R	SHIPZ-US
B7XD8K-R	TRTX.PRC-US
B7XG4C-R	KTO-CA
B7XLSW-R	ELMGF-US
B7XZSH-R	MS4398373-US
B7Y77Q-R	GBIL-US
B7Y97N-R	AGCHX-US
B7YDZ8-R	SVIN-US
B7YF3D-R	PXBM-US
B7YJ5C-R	INIS-US
B7YLQV-R	APCA.WT-US
B7YQKK-R	CUOSF-US
B7YRML-R	DNAT-US
B7YSPM-R	PLWCF-US
B7YTRN-R	MGGBX-US
B7YWWQ-R	SOCGM-US
B7YZ0S-R	MRGN-US
B7Z02T-R	PAMVX-US
B7Z26W-R	QSCGF-US
B7Z7K1-R	IIC-US
B7Z7P5-R	ETSVF-US
B7Z9P3-R	SPHXF-US
B7ZBS5-R	OCOIX-US
B7ZDW6-R	TIP-US
B7ZG2C-R	JCDXY-US
B7ZH08-R	CSF-CA
B7ZK4B-R	ASTE-US
B7ZLW0-R	FMB-US
B7ZRJJ-R	OPMSX-US
B7ZSLK-R	LCGRX-US
B7ZTNL-R	AMSA-US
B7ZVC8-R	DLEGF-US
B7ZVQM-R	PACBX-US
B8015X-R	DLHLY-US
B801B1-R	KVGOF-US
B8039Z-R	GMDTY-US
B80C9Q-R	TAPR-US
B80GX6-R	BNOEF-US
B80LSZ-R	FKNRX-US
B80P9D-R	JSGCF-US
B80ZC5-R	CCFTX-US
B8105Z-R	SPE.RT-US
B810G7-R	DITFX-US
B8156V-R	TRDGF-US
B816G1-R	CVMIX-US
B819M3-R	RIVVF-US
B81BK0-R	LTPIX-US
B81CM1-R	NDGPF-US
B81G0C-R	EXPS-US
B81PHM-R	RGELX-US
B81TLL-R	AVGO-US
B81Z3Z-R	UBS4880251-US
B81ZSM-R	ALPN.XX2-US
B82071-R	JCSE-US
B820ZS-R	NSNRX-US
B8277V-R	FFFWX-US
B82BFY-R	PCKDX-US
B82D1H-R	BBINX-US
B82HS3-R	CYQ.H-CA
B82JGS-R	RY4561960-US
B82LZ6-R	VEST-US
B82RMQ-R	UBS4968075-US
B82VFF-R	CVH-US
B82YMJ-R	USFF-US
B82ZPK-R	FLMG-US
B8311W-R	AURA-US
B831YR-R	PHOS-US
B832D5-R	SDRWW-US
B832WN-R	NJDCY-US
B833YP-R	PMICX-US
B8350Q-R	MRU-CA
B8366W-R	MELI-US
B8374S-R	AA-US
B83FJZ-R	UNIB-US
B83LW4-R	MASAX-US
B83NHQ-R	SNZZF-US
B83Q6C-R	FRMA-US
B83R48-R	PTASX-US
B83S69-R	RVT.PRB-US
B83WJJ-R	FFNCX-US
B83YJG-R	EVRG-US
B841QK-R	LPRCX-US
B84370-R	FSYCX-US
B843VM-R	GRUA-US
B844XN-R	FXLG-US
B848TF-R	PSA.PRF-US
B8495S-R	WGNR-US
B84B7T-R	TMRAY-US
B84C9V-R	NBGV-US
B84FL1-R	TZE-US
B84FQ5-R	CM4902868-US
B84K5J-R	ARRAF-US
B84L8L-R	WTID-US
B84V79-R	CMXHF-US
B84XHH-R	NEE.PRF-US
B84Z31-R	ATRCX-US
B850TQ-R	SRTOY-US
B851RM-R	PYSAX-US
B8577Y-R	LAX-US
B85LT4-R	CATWF-US
B85N9L-R	MYPHY-US
B85R28-R	XMF.WTA-CA
B85SJP-R	WATT-US
B85V47-R	SMUPF-US
B85XTV-R	AVMMF-US
B860GD-R	QQEW-US
B860LJ-R	MXEQX-US
B861JF-R	PSB.PRO-US
B862WR-R	ARCKW-US
B8661T-R	HMCRX-US
B866ZQ-R	SFFTX-US
B8693S-R	SFBR-US
B86CF0-R	LEBGF-US
B86CN7-R	SCE.PRH-US
B86FCX-R	LVNSF-US
B86JFW-R	DBOZX-US
B86NR1-R	JADG-US
B86SLS-R	MR.R-CA
B86V15-R	PCBJX-US
B870CB-R	HNSN-US
B873PK-R	COR-US
B874MG-R	CDC.H-CA
B87T4B-R	GAAKX-US
B87ZCD-R	VDCCX-US
B885ZT-R	BFLY.WT-US
B88CG3-R	LQLAX-US
B88D8X-R	REAFS-US
B88VDL-R	AIZP-US
B88XCH-R	IOEIX-US
B8B2LL-R	HBC5026912-US
B8CKDZ-R	CS4198909-US
B8CV3D-R	GWGH61-US
B8DH1Q-R	UBS4920812-US
B8F4FG-R	HBA-CA
B8F9HC-R	NOIAX-US
B8FCMF-R	OILRY-US
B8FN4P-R	CMMRX.XX1-US
B8FP6Q-R	PEARX-US
B8FVJW-R	SLVY-US
B8FXT2-R	MS4855448-US
B8GBVQ-R	SCCVX-US
B8GM7V-R	VOLTN-MX
B8J2Y3-R	ATHA-US
B8J8JJ-R	ANTSX-US
B8JKRG-R	PEMWX-US
B8JL7Y-R	NGCRX-US
B8JR9V-R	RNW-US
B8L0R1-R	KLMAF-US
B8LQ5T-R	MPPNF-US
B8LVFY-R	SRG-US
B8MGC8-R	NSR.WT-CA
B8N08N-R	BAC3709578-US
B8N4JS-R	TRPRY-US
B8N9VY-R	TSMTX-US
B8NS7W-R	BMO.PRZ-CA
B8P7NV-R	CGOLX-US
B8PH31-R	ACAJX-US
B8PQ1S-R	FGSMX-US
B8PRRF-R	AGCUU-US
B8PZYD-R	FSGDX-US
B8QJB8-R	NUSA-CA
B8QV1P-R	CAVYX-US
B8R928-R	BGF-CA
B8RM95-R	TSIDX-US
B8S00J-R	BREZU-US
B8S8DN-R	CLSXF-US
B8SDJN-R	ISNOX-US
B8SDY1-R	FAJRX-US
B8T5HW-R	WTDZX-US
B8TL10-R	VWTLX-US
B8TSB3-R	SPP-EC
B8V4CT-R	CLOEF-US
B8V6GV-R	AAMIX-US
B8VLVV-R	SSPGX-US
B8W3VB-R	VCSOX-US
B8WF9H-R	IVN.RT-CA
B8WJRV-R	ISMMF-US
B8WQXT-R	NWHLX-US
B8X0P9-R	UGPA1.XX1-BR
B8X0TF-R	GIACU-US
B8X3R8-R	DFSPX-US
B8X5WB-R	VFSVX-US
B8X60G-R	JHBAX-US
B8XRWS-R	APTS87-US
B8XSYT-R	TMAYX-US
B8Y30L-R	FMKFX-US
B8YG5D-R	LCAAX-US
B8YGV1-R	AECLX-US
B8YHMT-R	TQCAX-US
B8Z30M-R	GMTA-US
B8Z3F0-R	PINTX-US
B8ZBHW-R	JPMO55.XX2-US
B8ZY81-R	OGN-US
B90CZB-R	ASAAF-US
B90JNW-R	EFIWN-MX
B90L7D-R	ABCIX-US
B90NY0-R	NOCG34-BR
B90WVQ-R	TRARX-US
B914F1-R	SVLT-US
B918P5-R	WTMF.IV-US
B91B8Q-R	DFZRX-US
B91J4D-R	FAKDX-US
B921D4-R	FDHT-US
B92L5D-R	AM-CA
B92M39-R	NCAB-US
B92N5B-R	MEMLA-US
B92SFG-R	LA-CA
B92THH-R	FNARX-US
B92VKJ-R	LCNTU-US
B92XPL-R	LQWDF-US
B930WP-R	SSDOY-US
B9310T-R	SSL-CA
B9330R-R	PNVRX-US
B9354T-R	KGET-US
B9366V-R	ARFCX-US
B936BZ-R	IMXC-US
B9378W-R	MHGI-US
B937F0-R	LVCA-US
B93BM3-R	FESLQ-US
B93FP2-R	INCMX-US
B93GR3-R	LBSBX-US
B93Q6B-R	EPIQ-US
B93SRT-R	CEADW-US
B93TJK-R	ISPGX-US
B93WJH-R	FCMGF-US
B93YNK-R	MHN-US
B941VN-R	EBODF-US
B943ZQ-R	EVC-US
B9451R-R	SPPH-US
B9475T-R	ERD-CA
B948CZ-R	OCLDY-US
B948TD-R	PXDIX-US
B949G0-R	KHNGY-US
B949Q8-R	BCS4910509-US
B94JS3-R	BMBYF-US
B94KGS-R	IVTNX-US
B94X32-R	GNK-US
B952TM-R	GOPIX-US
B95DDX-R	HFLCX-US
B95GJZ-R	RDFEF-US
B95KBP-R	CCGDF-US
B95KR2-R	IPHYX-US
B95KW6-R	LLCQX-US
B95N5F-R	FEXDR-US
B95RBH-R	BTRYF-US
B95TWZ-R	EMTY-US
B966B1-R	RY4963738-US
B966ZP-R	PROMIGAS-CO
B9685V-R	HWK.A-CA
B96D9V-R	TVRRX-US
B96F0J-R	APCZX-US
B96JKZ-R	ATPYX-US
B96K8N-R	LZNN-US
B96RNV-R	SXR7N-MX
B96S16-R	DULMF-US
B96V58-R	RDGTX-US
B96ZFD-R	FRHLF-US
B973PJ-R	AWR-US
B975TL-R	SGTSY-US
B977YN-R	BDGC-CA
B97D6S-R	FSCBX-US
B97DH1-R	CM4891365-US
B97GBV-R	ERF-US
B97HDW-R	RYMDX-US
B97JHY-R	VRDR-US
B97L6L-R	BDVIX-US
B97LLZ-R	JVIAX-US
B97MP0-R	PLD-US
B97V26-R	KLIC-US
B97W47-R	LMCBX-US
B97WJM-R	MS4785524-US
B97X68-R	HOCPF-US
B97XMP-R	KYCH-US
B97YDF-R	GRNTF-US
B97ZBB-R	OILGX-US
B980DC-R	VTXVX-US
B981GD-R	PODBX-US
B982JF-R	PNBAX-US
B984NH-R	RMLXP-US
B98571-R	OOBHF-US
B986SK-R	GLEC-US
B986XP-R	EPSN-US
B987VL-R	ZUM-CA
B989ZN-R	IVWFF-US
B98F5R-R	OX-CA
B98G7S-R	RVBR-US
B98H9T-R	SNKTY-US
B98LHX-R	CLSPX-US
B996PH-R	FMMFF-US
B99KBT-R	GMACX-US
B99LDV-R	PTDFF-US
B99MR4-R	TCLB-CA
B99Q5H-R	GTASX-US
B99QNZ-R	CRVH-US
B99ST1-R	BAKPF-US
B99V06-R	THRO-US
B99X04-R	URE-CA
B99Y25-R	TMSIX-US
B99YMQ-R	SIQ.H-CA
B99Z8B-R	CAGZW-US
B9B4GC-R	ALXDF-US
B9B6LF-R	PZB-US
B9B74Z-R	ADCYX-US
B9B991-R	FIDFX-US
B9B9F5-R	PSRYF-US
B9BF3R-R	IFPIX-US
B9BG1N-R	PFBBVACOL-CO
B9BH3P-R	OCFN-US
B9BNFV-R	AWNE-US
B9BNKZ-R	SVW-US
B9BSBM-R	ESTW-CA
B9BZ14-R	INOQ-US
B9BZ58-R	CUPHF-US
B9C277-R	IANBX-US
B9C2CC-R	MTGSX-US
